Local time,Open,High,Low,Close,Volume
19.05.2004 01:30:00.000 GMT+0430,0.68679,0.70125,0.68589,0.69511,2603944.4456999996
20.05.2004 01:30:00.000 GMT+0430,0.69542,0.69775,0.69017,0.69616,2597382.0272999997
21.05.2004 01:30:00.000 GMT+0430,0.69624,0.70335,0.69379,0.69723,2582303.5470999996
22.05.2004 01:30:00.000 GMT+0430,0.69723,0.69723,0.69723,0.69723,0
23.05.2004 01:30:00.000 GMT+0430,0.69723,0.69723,0.69723,0.69723,0
24.05.2004 01:30:00.000 GMT+0430,0.69717,0.70111,0.69411,0.69670,2608575.5823999997
25.05.2004 01:30:00.000 GMT+0430,0.69657,0.71000,0.69535,0.70884,2622061.2972999997
26.05.2004 01:30:00.000 GMT+0430,0.70911,0.71150,0.70473,0.70653,2631033.4217999997
27.05.2004 01:30:00.000 GMT+0430,0.70679,0.71885,0.70513,0.71649,2612929.441400001
28.05.2004 01:30:00.000 GMT+0430,0.71657,0.71985,0.71128,0.71390,2625066.5939999996
29.05.2004 01:30:00.000 GMT+0430,0.71390,0.71390,0.71390,0.71390,0
30.05.2004 01:30:00.000 GMT+0430,0.71390,0.71390,0.71390,0.71390,0
31.05.2004 01:30:00.000 GMT+0430,0.71374,0.71740,0.71165,0.71447,2255077.8008999997
01.06.2004 01:30:00.000 GMT+0430,0.71462,0.71740,0.70541,0.70688,2608381.8948999997
02.06.2004 01:30:00.000 GMT+0430,0.70700,0.70955,0.69276,0.69533,2610633.3127
03.06.2004 01:30:00.000 GMT+0430,0.69544,0.69850,0.68440,0.68819,2631596.418
04.06.2004 01:30:00.000 GMT+0430,0.68808,0.69626,0.68656,0.69535,2594046.3009999995
05.06.2004 01:30:00.000 GMT+0430,0.69535,0.69535,0.69535,0.69535,0
06.06.2004 01:30:00.000 GMT+0430,0.69535,0.69535,0.69535,0.69535,0
07.06.2004 01:30:00.000 GMT+0430,0.69627,0.70770,0.69565,0.70683,2579081.5469000004
08.06.2004 01:30:00.000 GMT+0430,0.70654,0.70715,0.69854,0.70015,2630377.5900000003
09.06.2004 01:30:00.000 GMT+0430,0.70047,0.70128,0.68738,0.68972,2625745.879
10.06.2004 01:30:00.000 GMT+0430,0.69000,0.69920,0.68597,0.69651,2606936.5117999995
11.06.2004 01:30:00.000 GMT+0430,0.69677,0.69765,0.69002,0.69194,2602578.0355999996
12.06.2004 01:30:00.000 GMT+0430,0.69194,0.69194,0.69194,0.69194,0
13.06.2004 01:30:00.000 GMT+0430,0.69194,0.69194,0.69194,0.69194,0
14.06.2004 01:30:00.000 GMT+0430,0.69169,0.69282,0.68275,0.68702,2654274.6994000003
15.06.2004 01:30:00.000 GMT+0430,0.68692,0.69930,0.67938,0.69687,2641479.4452999993
16.06.2004 01:30:00.000 GMT+0430,0.69689,0.69755,0.68497,0.68888,2665680.5588999996
17.06.2004 01:30:00.000 GMT+0430,0.68892,0.69122,0.68107,0.68189,2663574.2266000006
18.06.2004 01:30:00.000 GMT+0430,0.68194,0.69076,0.67753,0.68824,2646041.6643
19.06.2004 01:30:00.000 GMT+0430,0.68824,0.68824,0.68824,0.68824,0
20.06.2004 01:30:00.000 GMT+0430,0.68824,0.68824,0.68824,0.68824,0
21.06.2004 01:30:00.000 GMT+0430,0.68820,0.69180,0.68671,0.68969,2669119.8437999994
22.06.2004 01:30:00.000 GMT+0430,0.68975,0.69181,0.68414,0.68722,2672043.0316
23.06.2004 01:30:00.000 GMT+0430,0.68731,0.69160,0.68451,0.68735,2676302.2344
24.06.2004 01:30:00.000 GMT+0430,0.68727,0.70153,0.68631,0.69929,2671574.2541
25.06.2004 01:30:00.000 GMT+0430,0.69912,0.70232,0.69606,0.70018,2671581.9961000006
26.06.2004 01:30:00.000 GMT+0430,0.70018,0.70018,0.70018,0.70018,0
27.06.2004 01:30:00.000 GMT+0430,0.70018,0.70018,0.70018,0.70018,0
28.06.2004 01:30:00.000 GMT+0430,0.70007,0.70230,0.69511,0.69913,2651569.4181999997
29.06.2004 01:30:00.000 GMT+0430,0.69915,0.70100,0.68843,0.68977,2648512.800899999
30.06.2004 01:30:00.000 GMT+0430,0.68990,0.69925,0.68715,0.69835,2681284.8164
01.07.2004 01:30:00.000 GMT+0430,0.69857,0.70695,0.69592,0.70481,2662695.9883000003
02.07.2004 01:30:00.000 GMT+0430,0.70468,0.71383,0.70114,0.71276,2659264.0121999998
03.07.2004 01:30:00.000 GMT+0430,0.71276,0.71276,0.71276,0.71276,0
04.07.2004 01:30:00.000 GMT+0430,0.71276,0.71276,0.71276,0.71276,0
05.07.2004 01:30:00.000 GMT+0430,0.71247,0.71610,0.71088,0.71119,2636407.9298
06.07.2004 01:30:00.000 GMT+0430,0.71150,0.71875,0.71092,0.71240,2671610.4651
07.07.2004 01:30:00.000 GMT+0430,0.71282,0.72422,0.71245,0.72272,2653830.5862000003
08.07.2004 01:30:00.000 GMT+0430,0.72282,0.72342,0.71680,0.71923,2693803.8636000007
09.07.2004 01:30:00.000 GMT+0430,0.71926,0.72407,0.71841,0.72184,2648005.0080999997
10.07.2004 01:30:00.000 GMT+0430,0.72184,0.72184,0.72184,0.72184,0
11.07.2004 01:30:00.000 GMT+0430,0.72184,0.72184,0.72184,0.72184,0
12.07.2004 01:30:00.000 GMT+0430,0.72167,0.72835,0.72164,0.72699,2663639.504
13.07.2004 01:30:00.000 GMT+0430,0.72690,0.72739,0.72040,0.72425,2673978.8128
14.07.2004 01:30:00.000 GMT+0430,0.72473,0.72680,0.72180,0.72318,2679345.6758999997
15.07.2004 01:30:00.000 GMT+0430,0.72340,0.72620,0.72006,0.72205,2656680.7931999997
16.07.2004 01:30:00.000 GMT+0430,0.72226,0.73245,0.71933,0.73167,2658828.0078999996
17.07.2004 01:30:00.000 GMT+0430,0.73167,0.73167,0.73167,0.73167,0
18.07.2004 01:30:00.000 GMT+0430,0.73167,0.73167,0.73167,0.73167,0
19.07.2004 01:30:00.000 GMT+0430,0.73160,0.73471,0.73095,0.73158,2646627.5272999997
20.07.2004 01:30:00.000 GMT+0430,0.73154,0.73400,0.72573,0.72701,2683813.5629000003
21.07.2004 01:30:00.000 GMT+0430,0.72732,0.72870,0.71095,0.71469,2645061.1133999997
22.07.2004 01:30:00.000 GMT+0430,0.71464,0.71795,0.70915,0.71418,2705574.4573000004
23.07.2004 01:30:00.000 GMT+0430,0.71433,0.71565,0.70704,0.70896,2658685.7813
24.07.2004 01:30:00.000 GMT+0430,0.70896,0.70896,0.70896,0.70896,0
25.07.2004 01:30:00.000 GMT+0430,0.70896,0.70896,0.70896,0.70896,0
26.07.2004 01:30:00.000 GMT+0430,0.70858,0.71315,0.70615,0.70895,2670779.8318
27.07.2004 01:30:00.000 GMT+0430,0.70877,0.71398,0.69719,0.69904,2682472.4962999998
28.07.2004 01:30:00.000 GMT+0430,0.69905,0.70225,0.69475,0.69926,2686486.9532999997
29.07.2004 01:30:00.000 GMT+0430,0.69929,0.70087,0.69304,0.69868,2683939.6914999993
30.07.2004 01:30:00.000 GMT+0430,0.69891,0.70580,0.69516,0.70183,2673751.4455
31.07.2004 01:30:00.000 GMT+0430,0.70183,0.70183,0.70183,0.70183,0
01.08.2004 01:30:00.000 GMT+0430,0.70183,0.70183,0.70093,0.70093,0
02.08.2004 01:30:00.000 GMT+0430,0.70094,0.70630,0.70022,0.70244,2641142.1445
03.08.2004 01:30:00.000 GMT+0430,0.70252,0.70775,0.69845,0.70661,2733273.9416000005
04.08.2004 01:30:00.000 GMT+0430,0.70665,0.70696,0.70096,0.70367,2645405.0782999992
05.08.2004 01:30:00.000 GMT+0430,0.70353,0.70560,0.70115,0.70263,2728134.1487
06.08.2004 01:30:00.000 GMT+0430,0.70265,0.71562,0.70095,0.71348,2672017.7230000007
07.08.2004 01:30:00.000 GMT+0430,0.71348,0.71348,0.71348,0.71348,0
08.08.2004 01:30:00.000 GMT+0430,0.71348,0.71348,0.71348,0.71348,0
09.08.2004 01:30:00.000 GMT+0430,0.71286,0.71770,0.71146,0.71526,2678744.5352999996
10.08.2004 01:30:00.000 GMT+0430,0.71511,0.71742,0.70986,0.71280,2702546.6994000003
11.08.2004 01:30:00.000 GMT+0430,0.71284,0.71536,0.71000,0.71462,2685325.6839
12.08.2004 01:30:00.000 GMT+0430,0.71463,0.71795,0.71170,0.71421,2694939.504200001
13.08.2004 01:30:00.000 GMT+0430,0.71444,0.71759,0.70547,0.71648,2683969.1329999994
14.08.2004 01:30:00.000 GMT+0430,0.71648,0.71648,0.71648,0.71648,0
15.08.2004 01:30:00.000 GMT+0430,0.71648,0.71648,0.71648,0.71648,0
16.08.2004 01:30:00.000 GMT+0430,0.71507,0.71955,0.71471,0.71780,2670875.4377999995
17.08.2004 01:30:00.000 GMT+0430,0.71769,0.71945,0.71276,0.71500,2682925.7423999994
18.08.2004 01:30:00.000 GMT+0430,0.71508,0.71675,0.71298,0.71527,2684796.7578999996
19.08.2004 01:30:00.000 GMT+0430,0.71561,0.72620,0.71355,0.72398,2699648.5977
20.08.2004 01:30:00.000 GMT+0430,0.72419,0.72580,0.72112,0.72340,2677120.390700001
21.08.2004 01:30:00.000 GMT+0430,0.72340,0.72340,0.72340,0.72340,0
22.08.2004 01:30:00.000 GMT+0430,0.72340,0.72340,0.72340,0.72340,0
23.08.2004 01:30:00.000 GMT+0430,0.72270,0.72360,0.71026,0.71301,2668265.6914999993
24.08.2004 01:30:00.000 GMT+0430,0.71320,0.71375,0.70181,0.70439,2705624.7887999997
25.08.2004 01:30:00.000 GMT+0430,0.70435,0.70835,0.70238,0.70517,2693308.7271
26.08.2004 01:30:00.000 GMT+0430,0.70543,0.70805,0.69986,0.70312,2694821.957300001
27.08.2004 01:30:00.000 GMT+0430,0.70265,0.70856,0.70156,0.70183,2691897.3514999994
28.08.2004 01:30:00.000 GMT+0430,0.70183,0.70183,0.70183,0.70183,0
29.08.2004 01:30:00.000 GMT+0430,0.70183,0.70183,0.70183,0.70183,0
30.08.2004 01:30:00.000 GMT+0430,0.70077,0.70290,0.69540,0.69921,2716980.375
31.08.2004 01:30:00.000 GMT+0430,0.69952,0.70772,0.69712,0.70345,2730611.1565
01.09.2004 01:30:00.000 GMT+0430,0.70403,0.70606,0.70108,0.70273,2724143.203199999
02.09.2004 01:30:00.000 GMT+0430,0.70292,0.70357,0.69372,0.69683,2728077.551099999
03.09.2004 01:30:00.000 GMT+0430,0.69695,0.69865,0.68805,0.69080,2733497.7813999997
04.09.2004 01:30:00.000 GMT+0430,0.69080,0.69080,0.69080,0.69080,0
05.09.2004 01:30:00.000 GMT+0430,0.69080,0.69080,0.69080,0.69080,0
06.09.2004 01:30:00.000 GMT+0430,0.69115,0.69315,0.68893,0.69207,2708923.5078999996
07.09.2004 01:30:00.000 GMT+0430,0.69218,0.69590,0.69055,0.69428,2712410.3867999995
08.09.2004 01:30:00.000 GMT+0430,0.69437,0.69820,0.68759,0.69628,2709529.242399999
09.09.2004 01:30:00.000 GMT+0430,0.69625,0.69765,0.68498,0.68769,2721216.4846
10.09.2004 01:30:00.000 GMT+0430,0.68789,0.69910,0.68708,0.69495,2703316.8557
11.09.2004 01:30:00.000 GMT+0430,0.69495,0.69495,0.69495,0.69495,0
12.09.2004 01:30:00.000 GMT+0430,0.69495,0.69495,0.69495,0.69495,0
13.09.2004 01:30:00.000 GMT+0430,0.69482,0.69835,0.69402,0.69610,2731353.7966
14.09.2004 01:30:00.000 GMT+0430,0.69618,0.70460,0.69523,0.70125,2732773.8712000004
15.09.2004 01:30:00.000 GMT+0430,0.70172,0.70360,0.69290,0.69493,2728124.1564999996
16.09.2004 01:30:00.000 GMT+0430,0.69542,0.70037,0.69371,0.69844,2718821.4495
17.09.2004 01:30:00.000 GMT+0430,0.69855,0.70082,0.69585,0.69736,2724293.7228
18.09.2004 01:30:00.000 GMT+0430,0.69736,0.69736,0.69736,0.69736,0
19.09.2004 01:30:00.000 GMT+0430,0.69736,0.69736,0.69736,0.69736,0
20.09.2004 01:30:00.000 GMT+0430,0.69592,0.70175,0.69582,0.70047,2723961.1797999996
21.09.2004 00:30:00.000 GMT+0330,0.70068,0.70425,0.69840,0.70293,2717289.5313000004
22.09.2004 00:30:00.000 GMT+0330,0.70304,0.70795,0.70204,0.70619,2708797.8246999993
23.09.2004 00:30:00.000 GMT+0330,0.70637,0.71605,0.70566,0.71295,2729483.0628
24.09.2004 00:30:00.000 GMT+0330,0.71306,0.71689,0.71097,0.71400,2727490.8712000004
25.09.2004 00:30:00.000 GMT+0330,0.71400,0.71400,0.71400,0.71400,0
26.09.2004 00:30:00.000 GMT+0330,0.71400,0.71400,0.71400,0.71400,0
27.09.2004 00:30:00.000 GMT+0330,0.71409,0.71475,0.70954,0.71310,2743137.3753
28.09.2004 00:30:00.000 GMT+0330,0.71321,0.71930,0.71265,0.71726,2758511.3752
29.09.2004 00:30:00.000 GMT+0330,0.71749,0.71840,0.71251,0.71649,2732708.0468
30.09.2004 00:30:00.000 GMT+0330,0.71695,0.72850,0.71309,0.72709,2744268.1839999994
01.10.2004 00:30:00.000 GMT+0330,0.72722,0.72760,0.72215,0.72569,2734537.4842000008
02.10.2004 00:30:00.000 GMT+0330,0.72569,0.72569,0.72569,0.72569,0
03.10.2004 00:30:00.000 GMT+0330,0.72569,0.72569,0.72569,0.72569,0
04.10.2004 00:30:00.000 GMT+0330,0.72368,0.72455,0.71818,0.72150,2707941.5159
05.10.2004 00:30:00.000 GMT+0330,0.72129,0.72537,0.71857,0.72368,2728705.9026
06.10.2004 00:30:00.000 GMT+0330,0.72402,0.72485,0.72012,0.72371,2731917.9571999996
07.10.2004 00:30:00.000 GMT+0330,0.72383,0.72855,0.72113,0.72754,2733649.5080999997
08.10.2004 00:30:00.000 GMT+0330,0.72758,0.73628,0.72511,0.73453,2726187.3163999994
09.10.2004 00:30:00.000 GMT+0330,0.73453,0.73453,0.73453,0.73453,0
10.10.2004 00:30:00.000 GMT+0330,0.73453,0.73453,0.73453,0.73453,0
11.10.2004 00:30:00.000 GMT+0330,0.73583,0.73815,0.73176,0.73257,2727798.5316
12.10.2004 00:30:00.000 GMT+0330,0.73265,0.73453,0.72627,0.73002,2769872.5157
13.10.2004 00:30:00.000 GMT+0330,0.73018,0.73095,0.72111,0.72570,2748721.7737000003
14.10.2004 00:30:00.000 GMT+0330,0.72605,0.73235,0.72225,0.72821,2749231.5941
15.10.2004 00:30:00.000 GMT+0330,0.72817,0.73323,0.72649,0.73076,2754032.847799999
16.10.2004 00:30:00.000 GMT+0330,0.73076,0.73076,0.73076,0.73076,0
17.10.2004 00:30:00.000 GMT+0330,0.73076,0.73076,0.73076,0.73076,0
18.10.2004 00:30:00.000 GMT+0330,0.73005,0.73195,0.72451,0.72498,2735759.2580999997
19.10.2004 00:30:00.000 GMT+0330,0.72499,0.72970,0.72174,0.72647,2735130.1056000004
20.10.2004 00:30:00.000 GMT+0330,0.72662,0.73738,0.72545,0.73462,2722778.4258000003
21.10.2004 00:30:00.000 GMT+0330,0.73452,0.74022,0.73307,0.73703,2731407.5471
22.10.2004 00:30:00.000 GMT+0330,0.73670,0.74029,0.73548,0.73969,2721770.9105999996
23.10.2004 00:30:00.000 GMT+0330,0.73969,0.73969,0.73969,0.73969,0
24.10.2004 00:30:00.000 GMT+0330,0.73969,0.73969,0.73969,0.73969,0
25.10.2004 00:30:00.000 GMT+0330,0.74085,0.74960,0.74047,0.74604,2747125.8362000007
26.10.2004 00:30:00.000 GMT+0330,0.74625,0.75032,0.74337,0.74571,2741425.1015000003
27.10.2004 00:30:00.000 GMT+0330,0.74613,0.75075,0.74244,0.74428,2756160.594
28.10.2004 00:30:00.000 GMT+0330,0.74455,0.75002,0.73661,0.74609,2744273.5042
29.10.2004 00:30:00.000 GMT+0330,0.74637,0.74892,0.74295,0.74786,2755506.9574000007
30.10.2004 00:30:00.000 GMT+0330,0.74786,0.74786,0.74786,0.74786,0
31.10.2004 00:30:00.000 GMT+0330,0.74786,0.74786,0.74786,0.74786,0
01.11.2004 01:30:00.000 GMT+0330,0.74828,0.74980,0.74352,0.74615,2729798.972899999
02.11.2004 01:30:00.000 GMT+0330,0.74593,0.74837,0.74310,0.74798,2742916.8516999995
03.11.2004 01:30:00.000 GMT+0330,0.74791,0.75703,0.74391,0.75615,2735602.0161
04.11.2004 01:30:00.000 GMT+0330,0.75596,0.75900,0.75349,0.75687,2733784.0196999996
05.11.2004 01:30:00.000 GMT+0330,0.75704,0.76330,0.75387,0.76237,2725450.5859999997
06.11.2004 01:30:00.000 GMT+0330,0.76237,0.76237,0.76237,0.76237,0
07.11.2004 01:30:00.000 GMT+0330,0.76237,0.76237,0.76237,0.76237,0
08.11.2004 01:30:00.000 GMT+0330,0.76237,0.76359,0.75535,0.75735,2719610.0157999997
09.11.2004 01:30:00.000 GMT+0330,0.75725,0.76187,0.75490,0.75949,2713416.9690999994
10.11.2004 01:30:00.000 GMT+0330,0.75983,0.76415,0.75566,0.75894,2699376.0548999994
11.11.2004 01:30:00.000 GMT+0330,0.75899,0.76552,0.75738,0.76450,2739517.6055
12.11.2004 01:30:00.000 GMT+0330,0.76489,0.76993,0.76253,0.76886,2718098.6212
13.11.2004 01:30:00.000 GMT+0330,0.76886,0.76886,0.76886,0.76886,0
14.11.2004 01:30:00.000 GMT+0330,0.76886,0.76886,0.76886,0.76886,0
15.11.2004 01:30:00.000 GMT+0330,0.76767,0.77375,0.76750,0.77265,2731480.6329
16.11.2004 01:30:00.000 GMT+0330,0.77241,0.77425,0.76857,0.77205,2746870.6253
17.11.2004 01:30:00.000 GMT+0330,0.77181,0.78415,0.77137,0.78205,2747243.1018
18.11.2004 01:30:00.000 GMT+0330,0.78182,0.78435,0.77582,0.77743,2739074.7773999996
19.11.2004 01:30:00.000 GMT+0330,0.77725,0.78610,0.77451,0.78297,2736163.378999999
20.11.2004 01:30:00.000 GMT+0330,0.78297,0.78297,0.78297,0.78297,0
21.11.2004 01:30:00.000 GMT+0330,0.78297,0.78297,0.78297,0.78297,0
22.11.2004 01:30:00.000 GMT+0330,0.78357,0.78513,0.78018,0.78206,2731951.9337
23.11.2004 01:30:00.000 GMT+0330,0.78203,0.78768,0.77676,0.78532,2726758.6565999994
24.11.2004 01:30:00.000 GMT+0330,0.78513,0.78925,0.78384,0.78623,2735430.8867999995
25.11.2004 01:30:00.000 GMT+0330,0.78643,0.79335,0.78506,0.79125,2745175.0937999994
26.11.2004 01:30:00.000 GMT+0330,0.79134,0.79465,0.78415,0.79025,2733239.1331
27.11.2004 01:30:00.000 GMT+0330,0.79025,0.79025,0.79025,0.79025,0
28.11.2004 01:30:00.000 GMT+0330,0.79025,0.79025,0.79025,0.79025,0
29.11.2004 01:30:00.000 GMT+0330,0.78843,0.79020,0.78218,0.78282,2765261.8832999994
30.11.2004 01:30:00.000 GMT+0330,0.78305,0.78345,0.76951,0.77246,2760762.1839
01.12.2004 01:30:00.000 GMT+0330,0.77226,0.77903,0.76952,0.77632,2759393.7269999995
02.12.2004 01:30:00.000 GMT+0330,0.77630,0.78315,0.77295,0.77369,2763542.0470000003
03.12.2004 01:30:00.000 GMT+0330,0.77376,0.78183,0.77131,0.78126,2764988.5196999996
04.12.2004 01:30:00.000 GMT+0330,0.78126,0.78126,0.78126,0.78126,0
05.12.2004 01:30:00.000 GMT+0330,0.78126,0.78126,0.78126,0.78126,0
06.12.2004 01:30:00.000 GMT+0330,0.78018,0.78225,0.77208,0.77276,2694408.972699999
07.12.2004 01:30:00.000 GMT+0330,0.77284,0.77995,0.77197,0.77342,2760172.4259
08.12.2004 01:30:00.000 GMT+0330,0.77346,0.77560,0.75210,0.75697,2739243.0822
09.12.2004 01:30:00.000 GMT+0330,0.75726,0.76170,0.74955,0.75411,2747093.465
10.12.2004 01:30:00.000 GMT+0330,0.75419,0.75565,0.74418,0.75057,2744596.7381000007
11.12.2004 01:30:00.000 GMT+0330,0.75057,0.75057,0.75057,0.75057,0
12.12.2004 01:30:00.000 GMT+0330,0.75057,0.75057,0.75057,0.75057,0
13.12.2004 01:30:00.000 GMT+0330,0.74757,0.75985,0.74741,0.75855,2773990.640699999
14.12.2004 01:30:00.000 GMT+0330,0.75845,0.76175,0.75414,0.75661,2772607.922
15.12.2004 01:30:00.000 GMT+0330,0.75679,0.76510,0.75354,0.76286,2773123.3596
16.12.2004 01:30:00.000 GMT+0330,0.76281,0.76675,0.75254,0.75610,2754833.102
17.12.2004 01:30:00.000 GMT+0330,0.75603,0.76520,0.75549,0.76197,2798286.1253
18.12.2004 01:30:00.000 GMT+0330,0.76197,0.76197,0.76197,0.76197,0
19.12.2004 01:30:00.000 GMT+0330,0.76197,0.76197,0.76197,0.76197,0
20.12.2004 01:30:00.000 GMT+0330,0.76332,0.76528,0.76137,0.76245,2771762.0627
21.12.2004 01:30:00.000 GMT+0330,0.76265,0.76835,0.76094,0.76460,2761696.0784000005
22.12.2004 01:30:00.000 GMT+0330,0.76443,0.76815,0.76229,0.76279,2770721.2503000004
23.12.2004 01:30:00.000 GMT+0330,0.76307,0.76735,0.76243,0.76690,2759399.648499999
24.12.2004 01:30:00.000 GMT+0330,0.76692,0.77112,0.76358,0.76872,2768299.9961999995
25.12.2004 01:30:00.000 GMT+0330,0.76872,0.76872,0.76872,0.76872,0
26.12.2004 01:30:00.000 GMT+0330,0.76872,0.76872,0.76872,0.76872,0
27.12.2004 01:30:00.000 GMT+0330,0.76907,0.77903,0.76777,0.77725,2791002.730699999
28.12.2004 01:30:00.000 GMT+0330,0.77694,0.78125,0.77482,0.77780,2789304.9845
29.12.2004 01:30:00.000 GMT+0330,0.77788,0.78060,0.76993,0.77330,2795571.5276
30.12.2004 01:30:00.000 GMT+0330,0.77334,0.77995,0.77199,0.77930,2785682.0861
31.12.2004 01:30:00.000 GMT+0330,0.77929,0.78413,0.77756,0.77983,2655148.8750999994
01.01.2005 01:30:00.000 GMT+0330,0.77983,0.77983,0.77983,0.77983,0
02.01.2005 01:30:00.000 GMT+0330,0.77983,0.77983,0.77983,0.77983,0
03.01.2005 01:30:00.000 GMT+0330,0.77999,0.78369,0.77198,0.77755,2784758.9141999995
04.01.2005 01:30:00.000 GMT+0330,0.77759,0.77995,0.76288,0.76470,2780816.2657999992
05.01.2005 01:30:00.000 GMT+0330,0.76469,0.76805,0.75930,0.76398,2795991.8088999996
06.01.2005 01:30:00.000 GMT+0330,0.76403,0.76510,0.75713,0.76040,2807040.4688000004
07.01.2005 01:30:00.000 GMT+0330,0.76033,0.76630,0.75367,0.75715,2788998.4533000006
08.01.2005 01:30:00.000 GMT+0330,0.75715,0.75715,0.75715,0.75715,0
09.01.2005 01:30:00.000 GMT+0330,0.75715,0.75715,0.75715,0.75715,0
10.01.2005 01:30:00.000 GMT+0330,0.75667,0.76075,0.75599,0.75697,2821431.203399999
11.01.2005 01:30:00.000 GMT+0330,0.75715,0.76415,0.75680,0.76105,2818188.2112
12.01.2005 01:30:00.000 GMT+0330,0.76101,0.76958,0.75482,0.76627,2821785.5313999997
13.01.2005 01:30:00.000 GMT+0330,0.76614,0.76845,0.76392,0.76477,2821303.223
14.01.2005 01:30:00.000 GMT+0330,0.76502,0.76609,0.75630,0.75880,2812524.4376000003
15.01.2005 01:30:00.000 GMT+0330,0.75880,0.75880,0.75880,0.75880,0
16.01.2005 01:30:00.000 GMT+0330,0.75880,0.75880,0.75880,0.75880,0
17.01.2005 01:30:00.000 GMT+0330,0.75934,0.76182,0.75691,0.75739,2779123.3323
18.01.2005 01:30:00.000 GMT+0330,0.75745,0.75871,0.75027,0.75500,2471869.2794000003
19.01.2005 01:30:00.000 GMT+0330,0.75457,0.76510,0.75297,0.76005,2759641.4474
20.01.2005 01:30:00.000 GMT+0330,0.76013,0.76225,0.75679,0.75803,2840581.6251000008
21.01.2005 01:30:00.000 GMT+0330,0.75821,0.77128,0.75676,0.76891,2840450.9181999993
22.01.2005 01:30:00.000 GMT+0330,0.76891,0.76891,0.76891,0.76891,0
23.01.2005 01:30:00.000 GMT+0330,0.76891,0.76891,0.76891,0.76891,0
24.01.2005 01:30:00.000 GMT+0330,0.76853,0.77182,0.76781,0.76979,2858608.5668
25.01.2005 01:30:00.000 GMT+0330,0.76981,0.77252,0.76241,0.76483,2860307.6407999997
26.01.2005 01:30:00.000 GMT+0330,0.76475,0.77583,0.76421,0.77458,2850840.6017000005
27.01.2005 01:30:00.000 GMT+0330,0.77440,0.77783,0.77252,0.77730,2856861.0313
28.01.2005 01:30:00.000 GMT+0330,0.77701,0.77998,0.77057,0.77451,2852724.0472
29.01.2005 01:30:00.000 GMT+0330,0.77451,0.77451,0.77451,0.77451,0
30.01.2005 01:30:00.000 GMT+0330,0.77451,0.77451,0.77451,0.77451,0
31.01.2005 01:30:00.000 GMT+0330,0.77345,0.77640,0.77133,0.77521,2837617.465
01.02.2005 01:30:00.000 GMT+0330,0.77505,0.77620,0.76937,0.77350,2832654.7542000003
02.02.2005 01:30:00.000 GMT+0330,0.77359,0.77880,0.77165,0.77763,2838988.9142
03.02.2005 01:30:00.000 GMT+0330,0.77755,0.77830,0.76685,0.77048,2841493.1681
04.02.2005 01:30:00.000 GMT+0330,0.77064,0.77493,0.76756,0.77000,2840135.3401
05.02.2005 01:30:00.000 GMT+0330,0.77000,0.77000,0.77000,0.77000,0
06.02.2005 01:30:00.000 GMT+0330,0.77000,0.77000,0.77000,0.77000,0
07.02.2005 01:30:00.000 GMT+0330,0.76800,0.77365,0.76594,0.76695,2863868.8323999993
08.02.2005 01:30:00.000 GMT+0330,0.76707,0.76790,0.76101,0.76630,2861523.7971
09.02.2005 01:30:00.000 GMT+0330,0.76601,0.77120,0.76266,0.77020,2869947.6800999995
10.02.2005 01:30:00.000 GMT+0330,0.77022,0.78384,0.76944,0.78290,2859580.2503
11.02.2005 01:30:00.000 GMT+0330,0.78261,0.78630,0.78044,0.78534,2859446.3398999986
12.02.2005 01:30:00.000 GMT+0330,0.78534,0.78534,0.78534,0.78534,0
13.02.2005 01:30:00.000 GMT+0330,0.78534,0.78534,0.78534,0.78534,0
14.02.2005 01:30:00.000 GMT+0330,0.78515,0.78903,0.78409,0.78732,2848089.8832000005
15.02.2005 01:30:00.000 GMT+0330,0.78765,0.78815,0.78205,0.78725,2840238.6177000003
16.02.2005 01:30:00.000 GMT+0330,0.78729,0.78760,0.77835,0.78386,2839056.316299999
17.02.2005 01:30:00.000 GMT+0330,0.78387,0.78930,0.78260,0.78702,2836390.1018
18.02.2005 01:30:00.000 GMT+0330,0.78736,0.78945,0.78255,0.78811,2854522.7189
19.02.2005 01:30:00.000 GMT+0330,0.78811,0.78811,0.78811,0.78811,0
20.02.2005 01:30:00.000 GMT+0330,0.78811,0.78811,0.78811,0.78811,0
21.02.2005 01:30:00.000 GMT+0330,0.78806,0.79038,0.78549,0.78914,2860578.5471
22.02.2005 01:30:00.000 GMT+0330,0.78940,0.79520,0.78612,0.79393,2875405.7972000004
23.02.2005 01:30:00.000 GMT+0330,0.79432,0.79485,0.78402,0.78569,2869992.5196
24.02.2005 01:30:00.000 GMT+0330,0.78574,0.78948,0.78365,0.78640,2869805.8048
25.02.2005 01:30:00.000 GMT+0330,0.78606,0.78810,0.78038,0.78579,2859250.3712
26.02.2005 01:30:00.000 GMT+0330,0.78579,0.78579,0.78579,0.78579,0
27.02.2005 01:30:00.000 GMT+0330,0.78579,0.78579,0.78579,0.78579,0
28.02.2005 01:30:00.000 GMT+0330,0.78643,0.79423,0.78534,0.79140,2847070.4650000003
01.03.2005 01:30:00.000 GMT+0330,0.79142,0.79320,0.78273,0.78666,2845302.2227999996
02.03.2005 01:30:00.000 GMT+0330,0.78690,0.78823,0.77679,0.78240,2845810.6173
03.03.2005 01:30:00.000 GMT+0330,0.78250,0.78505,0.77974,0.78241,2838612.6445999998
